,start_time,end_time,data_type,originDataSourceId,heart_rate
3359,2022-12-09T17:47:32,2022-12-09T17:47:32,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,96
3360,2022-12-09T17:47:33,2022-12-09T17:47:33,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,98
3361,2022-12-09T17:47:34,2022-12-09T17:47:34,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
3362,2022-12-09T17:47:35,2022-12-09T17:47:35,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
3363,2022-12-09T17:47:36,2022-12-09T17:47:36,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
3364,2022-12-09T17:47:37,2022-12-09T17:47:37,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
3365,2022-12-09T17:47:38,2022-12-09T17:47:38,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
3366,2022-12-09T17:47:39,2022-12-09T17:47:39,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,96
3367,2022-12-09T17:47:40,2022-12-09T17:47:40,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,96
3368,2022-12-09T17:47:41,2022-12-09T17:47:41,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
3369,2022-12-09T17:47:42,2022-12-09T17:47:42,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,96
3370,2022-12-09T17:47:43,2022-12-09T17:47:43,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
3371,2022-12-09T17:47:44,2022-12-09T17:47:44,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
3372,2022-12-09T17:47:45,2022-12-09T17:47:45,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
3373,2022-12-09T17:47:46,2022-12-09T17:47:46,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,94
3374,2022-12-09T17:47:47,2022-12-09T17:47:47,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
3375,2022-12-09T17:47:48,2022-12-09T17:47:48,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,96
3376,2022-12-09T17:47:49,2022-12-09T17:47:49,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,96
3377,2022-12-09T17:47:50,2022-12-09T17:47:50,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
3378,2022-12-09T17:47:51,2022-12-09T17:47:51,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
3379,2022-12-09T17:47:52,2022-12-09T17:47:52,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
3380,2022-12-09T17:47:53,2022-12-09T17:47:53,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,96
3381,2022-12-09T17:47:54,2022-12-09T17:47:54,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,98
3382,2022-12-09T17:47:55,2022-12-09T17:47:55,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,99
3383,2022-12-09T17:47:56,2022-12-09T17:47:56,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,98
3384,2022-12-09T17:47:57,2022-12-09T17:47:57,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,98
3385,2022-12-09T17:47:58,2022-12-09T17:47:58,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
3386,2022-12-09T17:47:59,2022-12-09T17:47:59,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,99
3387,2022-12-09T17:48:00,2022-12-09T17:48:00,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,100
3388,2022-12-09T17:48:01,2022-12-09T17:48:01,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,101
3389,2022-12-09T17:48:02,2022-12-09T17:48:02,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,102
3390,2022-12-09T17:48:03,2022-12-09T17:48:03,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,102
3391,2022-12-09T17:48:04,2022-12-09T17:48:04,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,101
3392,2022-12-09T17:48:05,2022-12-09T17:48:05,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,102
3393,2022-12-09T17:48:06,2022-12-09T17:48:06,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,102
3394,2022-12-09T17:48:07,2022-12-09T17:48:07,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,103
3395,2022-12-09T17:48:08,2022-12-09T17:48:08,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,102
3396,2022-12-09T17:48:09,2022-12-09T17:48:09,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,104
3397,2022-12-09T17:48:10,2022-12-09T17:48:10,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,105
3398,2022-12-09T17:48:11,2022-12-09T17:48:11,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,107
3399,2022-12-09T17:48:12,2022-12-09T17:48:12,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3400,2022-12-09T17:48:13,2022-12-09T17:48:13,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3401,2022-12-09T17:48:14,2022-12-09T17:48:14,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,108
3402,2022-12-09T17:48:15,2022-12-09T17:48:15,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3403,2022-12-09T17:48:16,2022-12-09T17:48:16,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3404,2022-12-09T17:48:17,2022-12-09T17:48:17,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3405,2022-12-09T17:48:18,2022-12-09T17:48:18,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
3406,2022-12-09T17:48:19,2022-12-09T17:48:19,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
3407,2022-12-09T17:48:20,2022-12-09T17:48:20,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
3408,2022-12-09T17:48:21,2022-12-09T17:48:21,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
3409,2022-12-09T17:48:22,2022-12-09T17:48:22,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,111
3410,2022-12-09T17:48:23,2022-12-09T17:48:23,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
3411,2022-12-09T17:48:24,2022-12-09T17:48:24,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
3412,2022-12-09T17:48:25,2022-12-09T17:48:25,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
3413,2022-12-09T17:48:26,2022-12-09T17:48:26,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
3414,2022-12-09T17:48:27,2022-12-09T17:48:27,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
3415,2022-12-09T17:48:28,2022-12-09T17:48:28,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
3416,2022-12-09T17:48:29,2022-12-09T17:48:29,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
3417,2022-12-09T17:48:30,2022-12-09T17:48:30,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
3418,2022-12-09T17:48:31,2022-12-09T17:48:31,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
3419,2022-12-09T17:48:32,2022-12-09T17:48:32,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,111
3420,2022-12-09T17:48:33,2022-12-09T17:48:33,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,111
3421,2022-12-09T17:48:34,2022-12-09T17:48:34,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
3422,2022-12-09T17:48:35,2022-12-09T17:48:35,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
3423,2022-12-09T17:48:36,2022-12-09T17:48:36,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
3424,2022-12-09T17:48:37,2022-12-09T17:48:37,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
3425,2022-12-09T17:48:38,2022-12-09T17:48:38,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
3426,2022-12-09T17:48:39,2022-12-09T17:48:39,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
3427,2022-12-09T17:48:40,2022-12-09T17:48:40,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
3428,2022-12-09T17:48:41,2022-12-09T17:48:41,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,111
3429,2022-12-09T17:48:42,2022-12-09T17:48:42,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3430,2022-12-09T17:48:43,2022-12-09T17:48:43,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,108
3431,2022-12-09T17:48:44,2022-12-09T17:48:44,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,108
3432,2022-12-09T17:48:45,2022-12-09T17:48:45,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,107
3433,2022-12-09T17:48:46,2022-12-09T17:48:46,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,107
3434,2022-12-09T17:48:47,2022-12-09T17:48:47,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,107
3435,2022-12-09T17:48:48,2022-12-09T17:48:48,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,108
3436,2022-12-09T17:48:49,2022-12-09T17:48:49,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,108
3437,2022-12-09T17:48:50,2022-12-09T17:48:50,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,108
3438,2022-12-09T17:48:51,2022-12-09T17:48:51,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,108
3439,2022-12-09T17:48:52,2022-12-09T17:48:52,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3440,2022-12-09T17:48:53,2022-12-09T17:48:53,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3441,2022-12-09T17:48:54,2022-12-09T17:48:54,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
3442,2022-12-09T17:48:55,2022-12-09T17:48:55,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3443,2022-12-09T17:48:56,2022-12-09T17:48:56,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,108
3444,2022-12-09T17:48:57,2022-12-09T17:48:57,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,107
3445,2022-12-09T17:48:58,2022-12-09T17:48:58,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,107
3446,2022-12-09T17:48:59,2022-12-09T17:48:59,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,108
3447,2022-12-09T17:49:00,2022-12-09T17:49:00,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3448,2022-12-09T17:49:01,2022-12-09T17:49:01,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
3449,2022-12-09T17:49:02,2022-12-09T17:49:02,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
3450,2022-12-09T17:49:03,2022-12-09T17:49:03,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
3451,2022-12-09T17:49:04,2022-12-09T17:49:04,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3452,2022-12-09T17:49:05,2022-12-09T17:49:05,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3453,2022-12-09T17:49:06,2022-12-09T17:49:06,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3454,2022-12-09T17:49:07,2022-12-09T17:49:07,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,111
3455,2022-12-09T17:49:08,2022-12-09T17:49:08,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
3456,2022-12-09T17:49:09,2022-12-09T17:49:09,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
3457,2022-12-09T17:49:10,2022-12-09T17:49:10,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,117
3458,2022-12-09T17:49:11,2022-12-09T17:49:11,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
3459,2022-12-09T17:49:12,2022-12-09T17:49:12,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
3460,2022-12-09T17:49:13,2022-12-09T17:49:13,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
3461,2022-12-09T17:49:14,2022-12-09T17:49:14,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
3462,2022-12-09T17:49:15,2022-12-09T17:49:15,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
3463,2022-12-09T17:49:16,2022-12-09T17:49:16,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
3464,2022-12-09T17:49:17,2022-12-09T17:49:17,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
3465,2022-12-09T17:49:18,2022-12-09T17:49:18,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
3466,2022-12-09T17:49:19,2022-12-09T17:49:19,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,108
3467,2022-12-09T17:49:29,2022-12-09T17:49:29,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,77
3468,2022-12-09T17:49:30,2022-12-09T17:49:30,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,77
3469,2022-12-09T17:49:31,2022-12-09T17:49:31,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,77
3470,2022-12-09T17:49:32,2022-12-09T17:49:32,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,77
3471,2022-12-09T17:49:33,2022-12-09T17:49:33,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,78
3472,2022-12-09T17:49:34,2022-12-09T17:49:34,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,79
3473,2022-12-09T17:49:35,2022-12-09T17:49:35,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,79
3474,2022-12-09T17:49:36,2022-12-09T17:49:36,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,80
3475,2022-12-09T17:49:37,2022-12-09T17:49:37,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,80
3476,2022-12-09T17:49:38,2022-12-09T17:49:38,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,80
3477,2022-12-09T17:49:39,2022-12-09T17:49:39,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,80
3478,2022-12-09T17:49:40,2022-12-09T17:49:40,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,82
3479,2022-12-09T17:49:41,2022-12-09T17:49:41,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,85
3480,2022-12-09T17:49:42,2022-12-09T17:49:42,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,87
3481,2022-12-09T17:49:43,2022-12-09T17:49:43,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,87
3482,2022-12-09T17:49:44,2022-12-09T17:49:44,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,87
3483,2022-12-09T17:49:45,2022-12-09T17:49:45,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,87
3484,2022-12-09T17:49:46,2022-12-09T17:49:46,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,88
3485,2022-12-09T17:49:47,2022-12-09T17:49:47,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,89
3486,2022-12-09T17:49:48,2022-12-09T17:49:48,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,89
3487,2022-12-09T17:49:49,2022-12-09T17:49:49,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,90
3488,2022-12-09T17:49:50,2022-12-09T17:49:50,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,92
3489,2022-12-09T17:49:51,2022-12-09T17:49:51,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,93
3490,2022-12-09T17:49:52,2022-12-09T17:49:52,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,96
3491,2022-12-09T17:49:53,2022-12-09T17:49:53,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,98
3492,2022-12-09T17:49:54,2022-12-09T17:49:54,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,99
3493,2022-12-09T17:49:55,2022-12-09T17:49:55,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,100
3494,2022-12-09T17:49:56,2022-12-09T17:49:56,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,101
3495,2022-12-09T17:49:57,2022-12-09T17:49:57,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,102
3496,2022-12-09T17:49:58,2022-12-09T17:49:58,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,102
3497,2022-12-09T17:49:59,2022-12-09T17:49:59,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,102
3498,2022-12-09T17:50:00,2022-12-09T17:50:00,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,102
3499,2022-12-09T17:50:02,2022-12-09T17:50:02,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,102
3500,2022-12-09T17:50:03,2022-12-09T17:50:03,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,101
3501,2022-12-09T17:50:04,2022-12-09T17:50:04,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,101
3502,2022-12-09T17:50:05,2022-12-09T17:50:05,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,100
3503,2022-12-09T17:50:06,2022-12-09T17:50:06,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,99
3504,2022-12-09T17:50:07,2022-12-09T17:50:07,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,99
3505,2022-12-09T17:50:08,2022-12-09T17:50:08,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,98
3506,2022-12-09T17:50:09,2022-12-09T17:50:09,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,98
3507,2022-12-09T17:50:10,2022-12-09T17:50:10,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
3508,2022-12-09T17:50:11,2022-12-09T17:50:11,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
